,time
83605,2018-04-12 20:18:36
83606,2018-04-12 20:18:38
83607,2018-04-12 20:18:39
83608,2018-04-12 20:18:40
83609,2018-04-12 20:18:52
83610,2018-04-12 20:18:57
83611,2018-04-12 20:19:00
83612,2018-04-12 20:19:02
83613,2018-04-12 20:19:01
83614,2018-04-12 20:19:09
83615,2018-04-12 20:19:11
83616,2018-04-12 20:19:12
83617,2018-04-12 20:19:13
83618,2018-04-12 20:19:21
83619,2018-04-12 20:19:21
83620,2018-04-12 20:19:21
83621,2018-04-12 20:19:25
83622,2018-04-12 20:19:27
83623,2018-04-12 20:19:32
83624,2018-04-12 20:19:34
83625,2018-04-12 20:19:35
83626,2018-04-12 20:19:37
83627,2018-04-12 20:19:41
83628,2018-04-12 20:19:42
83629,2018-04-12 20:19:50
83630,2018-04-12 20:19:50
83631,2018-04-12 20:19:55
83632,2018-04-12 20:20:00
83633,2018-04-12 20:20:03
83634,2018-04-12 20:20:02
83635,2018-04-12 20:20:03
83636,2018-04-12 20:20:05
83637,2018-04-12 20:20:06
83638,2018-04-12 20:20:08
83639,2018-04-12 20:20:10
83640,2018-04-12 20:20:12
83641,2018-04-12 20:20:13
83642,2018-04-12 20:20:15
83643,2018-04-12 20:20:17
83644,2018-04-12 20:20:19
83645,2018-04-12 20:20:19
83646,2018-04-12 20:20:23
83647,2018-04-12 20:20:23
83648,2018-04-12 20:20:24
83649,2018-04-12 20:20:25
83650,2018-04-12 20:20:25
83651,2018-04-12 20:20:28
83652,2018-04-12 20:20:29
83653,2018-04-12 20:20:29
83654,2018-04-12 20:20:33
83655,2018-04-12 20:20:33
83656,2018-04-12 20:20:35
83657,2018-04-12 20:20:41
83658,2018-04-12 20:20:41
83659,2018-04-12 20:20:42
83660,2018-04-12 20:20:50
83661,2018-04-12 20:20:51
83662,2018-04-12 20:20:56
83663,2018-04-12 20:21:01
83664,2018-04-12 20:21:07
83665,2018-04-12 20:21:08
83666,2018-04-12 20:21:10
83667,2018-04-12 20:21:11
83668,2018-04-12 20:21:03
83669,2018-04-12 20:21:12
83670,2018-04-12 20:21:17
83671,2018-04-12 20:21:18
83672,2018-04-12 20:21:22
83673,2018-04-12 20:21:24
83674,2018-04-12 20:21:28
83675,2018-04-12 20:21:28
83676,2018-04-12 20:21:35
83677,2018-04-12 20:21:37
83678,2018-04-12 20:21:41
83679,2018-04-12 20:21:44
83680,2018-04-12 20:21:44
83681,2018-04-12 20:21:46
83682,2018-04-12 20:21:47
83683,2018-04-12 20:21:51
83684,2018-04-12 20:21:52
83685,2018-04-12 20:21:54
83686,2018-04-12 20:21:58
83687,2018-04-12 20:22:00
83688,2018-04-12 20:22:07
83689,2018-04-12 20:22:07
83690,2018-04-12 20:22:08
83691,2018-04-12 20:22:11
83692,2018-04-12 20:22:12
83693,2018-04-12 20:22:13
83694,2018-04-12 20:22:17
83695,2018-04-12 20:22:20
83696,2018-04-12 20:22:21
83697,2018-04-12 20:22:22
83698,2018-04-12 20:22:25
83699,2018-04-12 20:22:30
83700,2018-04-12 20:22:31
83701,2018-04-12 20:22:34
83702,2018-04-12 20:22:35
83703,2018-04-12 20:22:37
83704,2018-04-12 20:22:40
83705,2018-04-12 20:22:41
83706,2018-04-12 20:22:42
83707,2018-04-12 20:22:50
83708,2018-04-12 20:22:58
83709,2018-04-12 20:22:59
83710,2018-04-12 20:23:00
83711,2018-04-12 20:23:01
83712,2018-04-12 20:23:04
83713,2018-04-12 20:23:05
83714,2018-04-12 20:23:05
83715,2018-04-12 20:23:05
83716,2018-04-12 20:23:07
83717,2018-04-12 20:23:08
83718,2018-04-12 20:23:09
83719,2018-04-12 20:23:09
83720,2018-04-12 20:23:11
83721,2018-04-12 20:23:13
83722,2018-04-12 20:23:13
83723,2018-04-12 20:23:18
83724,2018-04-12 20:23:21
83725,2018-04-12 20:23:23
83726,2018-04-12 20:23:26
83727,2018-04-12 20:23:38
83728,2018-04-12 20:23:38
83729,2018-04-12 20:23:40
83730,2018-04-12 20:23:40
83731,2018-04-12 20:23:44
83732,2018-04-12 20:23:50
83733,2018-04-12 20:23:53
83734,2018-04-12 20:23:53
83735,2018-04-12 20:24:00
83736,2018-04-12 20:24:06
83737,2018-04-12 20:24:07
83738,2018-04-12 20:24:07
83739,2018-04-12 20:24:07
83740,2018-04-12 20:24:08
83741,2018-04-12 20:24:08
83742,2018-04-12 20:24:08
83743,2018-04-12 20:24:08
83744,2018-04-12 20:24:09
83745,2018-04-12 20:24:09
83746,2018-04-12 20:24:09
83747,2018-04-12 20:24:09
83748,2018-04-12 20:24:13
83749,2018-04-12 20:24:13
83750,2018-04-12 20:24:13
83751,2018-04-12 20:24:15
83752,2018-04-12 20:24:15
83753,2018-04-12 20:24:17
83754,2018-04-12 20:24:25
83755,2018-04-12 20:24:30
83756,2018-04-12 20:24:31
83757,2018-04-12 20:24:36
83758,2018-04-12 20:24:36
83759,2018-04-12 20:24:38
83760,2018-04-12 20:24:38
83761,2018-04-12 20:24:42
83762,2018-04-12 20:24:44
83763,2018-04-12 20:24:44
83764,2018-04-12 20:24:44
83765,2018-04-12 20:24:45
83766,2018-04-12 20:24:46
83767,2018-04-12 20:24:51
83768,2018-04-12 20:24:52
83769,2018-04-12 20:24:52
83770,2018-04-12 20:24:55
83771,2018-04-12 20:24:56
83772,2018-04-12 20:25:03
83773,2018-04-12 20:25:05
83774,2018-04-12 20:25:06
83775,2018-04-12 20:25:07
83776,2018-04-12 20:25:08
83777,2018-04-12 20:25:09
83778,2018-04-12 20:25:09
83779,2018-04-12 20:25:10
83780,2018-04-12 20:25:12
83781,2018-04-12 20:25:18
83782,2018-04-12 20:25:18
83783,2018-04-12 20:25:37
83784,2018-04-12 20:25:38
83785,2018-04-12 20:25:39
83786,2018-04-12 20:25:41
83787,2018-04-12 20:25:50
83788,2018-04-12 20:25:57
83789,2018-04-12 20:25:58
83790,2018-04-12 20:26:02
83791,2018-04-12 20:26:03
83792,2018-04-12 20:26:07
83793,2018-04-12 20:26:08
83794,2018-04-12 20:26:10
83795,2018-04-12 20:26:15
83796,2018-04-12 20:26:15
83797,2018-04-12 20:26:15
83798,2018-04-12 20:26:17
83799,2018-04-12 20:26:20
83800,2018-04-12 20:26:21
83801,2018-04-12 20:26:24
83802,2018-04-12 20:26:36
83803,2018-04-12 20:26:54
83804,2018-04-12 20:26:55
83805,2018-04-12 20:26:56
83806,2018-04-12 20:26:58
83807,2018-04-12 20:27:00
83808,2018-04-12 20:27:03
83809,2018-04-12 20:27:14
83810,2018-04-12 20:27:18
83811,2018-04-12 20:27:24
83812,2018-04-12 20:27:27
83813,2018-04-12 20:27:29
83814,2018-04-12 20:27:29
83815,2018-04-12 20:27:31
83816,2018-04-12 20:27:35
83817,2018-04-12 20:27:36
83818,2018-04-12 20:27:38
83819,2018-04-12 20:27:41
83820,2018-04-12 20:27:43
83821,2018-04-12 20:27:49
83822,2018-04-12 20:27:52
83823,2018-04-12 20:27:55
83824,2018-04-12 20:27:57
83825,2018-04-12 20:27:57
83826,2018-04-12 20:27:58
83827,2018-04-12 20:28:01
83828,2018-04-12 20:28:04
83829,2018-04-12 20:28:05
83830,2018-04-12 20:28:10
83831,2018-04-12 20:28:10
83832,2018-04-12 20:28:11
83833,2018-04-12 20:28:11
83834,2018-04-12 20:28:17
83835,2018-04-12 20:28:17
83836,2018-04-12 20:28:21
83837,2018-04-12 20:28:21
83838,2018-04-12 20:28:24
83839,2018-04-12 20:28:32
83840,2018-04-12 20:28:32
83841,2018-04-12 20:28:33
83842,2018-04-12 20:28:35
83843,2018-04-12 20:28:36
83844,2018-04-12 20:28:37
83845,2018-04-12 20:28:37
83846,2018-04-12 20:28:38
83847,2018-04-12 20:28:38
83848,2018-04-12 20:28:41
83849,2018-04-12 20:28:41
83850,2018-04-12 20:28:46
83851,2018-04-12 20:28:49
83852,2018-04-12 20:28:50
83853,2018-04-12 20:28:51
83854,2018-04-12 20:28:51
83855,2018-04-12 20:28:54
83856,2018-04-12 20:28:58
83857,2018-04-12 20:28:59
83858,2018-04-12 20:29:01
83859,2018-04-12 20:29:01
83860,2018-04-12 20:29:03
83861,2018-04-12 20:29:07
83862,2018-04-12 20:29:08
83863,2018-04-12 20:29:05
83864,2018-04-12 20:29:09
83865,2018-04-12 20:29:12
83866,2018-04-12 20:29:13
83867,2018-04-12 20:29:15
83868,2018-04-12 20:29:15
83869,2018-04-12 20:29:17
83870,2018-04-12 20:29:18
83871,2018-04-12 20:29:19
83872,2018-04-12 20:29:23
83873,2018-04-12 20:29:25
83874,2018-04-12 20:29:28
83875,2018-04-12 20:29:33
83876,2018-04-12 20:29:34
83877,2018-04-12 20:29:36
83878,2018-04-12 20:29:37
83879,2018-04-12 20:29:43
83880,2018-04-12 20:29:44
83881,2018-04-12 20:29:45
83882,2018-04-12 20:29:45
83883,2018-04-12 20:29:45
83884,2018-04-12 20:29:49
83885,2018-04-12 20:29:56
83886,2018-04-12 20:30:01
83887,2018-04-12 20:30:02
83888,2018-04-12 20:30:03
83889,2018-04-12 20:30:04
83890,2018-04-12 20:30:04
83891,2018-04-12 20:30:05
83892,2018-04-12 20:30:08
83893,2018-04-12 20:30:10
83894,2018-04-12 20:30:11
83895,2018-04-12 20:30:11
83896,2018-04-12 20:30:11
83897,2018-04-12 20:30:12
83898,2018-04-12 20:30:14
83899,2018-04-12 20:30:13
83900,2018-04-12 20:30:14
83901,2018-04-12 20:30:15
83902,2018-04-12 20:30:20
83903,2018-04-12 20:30:21
83904,2018-04-12 20:30:22
83905,2018-04-12 20:30:22
83906,2018-04-12 20:30:24
83907,2018-04-12 20:30:25
83908,2018-04-12 20:30:29
83909,2018-04-12 20:30:29
83910,2018-04-12 20:30:31
83911,2018-04-12 20:30:32
83912,2018-04-12 20:30:36
83913,2018-04-12 20:30:37
83914,2018-04-12 20:30:40
83915,2018-04-12 20:30:40
83916,2018-04-12 20:30:41
83917,2018-04-12 20:30:42
83918,2018-04-12 20:30:52
83919,2018-04-12 20:30:58
83920,2018-04-12 20:31:01
83921,2018-04-12 20:31:03
83922,2018-04-12 20:31:03
83923,2018-04-12 20:31:09
83924,2018-04-12 20:31:09
83925,2018-04-12 20:31:14
83926,2018-04-12 20:31:15
83927,2018-04-12 20:31:16
83928,2018-04-12 20:31:17
83929,2018-04-12 20:31:20
83930,2018-04-12 20:31:22
83931,2018-04-12 20:31:29
83932,2018-04-12 20:31:29
83933,2018-04-12 20:31:35
83934,2018-04-12 20:31:35
83935,2018-04-12 20:31:36
83936,2018-04-12 20:31:36
83937,2018-04-12 20:31:41
83938,2018-04-12 20:31:42
83939,2018-04-12 20:31:44
83940,2018-04-12 20:31:44
83941,2018-04-12 20:31:47
83942,2018-04-12 20:31:47
83943,2018-04-12 20:31:52
83944,2018-04-12 20:31:53
83945,2018-04-12 20:31:55
83946,2018-04-12 20:31:57
83947,2018-04-12 20:31:58
83948,2018-04-12 20:31:59
83949,2018-04-12 20:32:00
83950,2018-04-12 20:32:02
83951,2018-04-12 20:32:02
83952,2018-04-12 20:32:04
83953,2018-04-12 20:32:04
83954,2018-04-12 20:32:05
83955,2018-04-12 20:32:06
83956,2018-04-12 20:32:09
83957,2018-04-12 20:32:09
83958,2018-04-12 20:32:11
83959,2018-04-12 20:32:18
83960,2018-04-12 20:32:21
83961,2018-04-12 20:32:22
83962,2018-04-12 20:32:24
83963,2018-04-12 20:32:25
83964,2018-04-12 20:32:26
83965,2018-04-12 20:32:30
83966,2018-04-12 20:32:39
83967,2018-04-12 20:32:40
83968,2018-04-12 20:32:41
83969,2018-04-12 20:32:43
83970,2018-04-12 20:32:44
83971,2018-04-12 20:32:45
83972,2018-04-12 20:32:46
83973,2018-04-12 20:32:48
83974,2018-04-12 20:32:52
83975,2018-04-12 20:32:52
83976,2018-04-12 20:32:53
83977,2018-04-12 20:32:53
83978,2018-04-12 20:32:56
83979,2018-04-12 20:33:12
83980,2018-04-12 20:33:16
83981,2018-04-12 20:33:21
83982,2018-04-12 20:33:30
83983,2018-04-12 20:33:30
83984,2018-04-12 20:33:31
83985,2018-04-12 20:33:31
83986,2018-04-12 20:33:32
83987,2018-04-12 20:33:34
83988,2018-04-12 20:33:34
83989,2018-04-12 20:33:38
83990,2018-04-12 20:33:42
83991,2018-04-12 20:33:42
83992,2018-04-12 20:33:45
83993,2018-04-12 20:33:46
83994,2018-04-12 20:33:47
83995,2018-04-12 20:33:49
83996,2018-04-12 20:33:51
83997,2018-04-12 20:33:52
83998,2018-04-12 20:33:52
83999,2018-04-12 20:33:54
84000,2018-04-12 20:33:55
84001,2018-04-12 20:33:57
84002,2018-04-12 20:33:58
84003,2018-04-12 20:34:01
84004,2018-04-12 20:34:07
84005,2018-04-12 20:34:08
84006,2018-04-12 20:34:10
84007,2018-04-12 20:34:13
84008,2018-04-12 20:34:13
84009,2018-04-12 20:34:13
84010,2018-04-12 20:34:13
84011,2018-04-12 20:34:13
84012,2018-04-12 20:34:17
84013,2018-04-12 20:34:20
84014,2018-04-12 20:34:23
84015,2018-04-12 20:34:26
84016,2018-04-12 20:34:30
84017,2018-04-12 20:34:32
84018,2018-04-12 20:34:34
84019,2018-04-12 20:34:34
84020,2018-04-12 20:34:35
84021,2018-04-12 20:34:37
84022,2018-04-12 20:34:39
84023,2018-04-12 20:34:40
84024,2018-04-12 20:34:43
84025,2018-04-12 20:34:45
84026,2018-04-12 20:34:45
84027,2018-04-12 20:34:48
84028,2018-04-12 20:34:48
84029,2018-04-12 20:34:52
84030,2018-04-12 20:34:52
84031,2018-04-12 20:34:52
84032,2018-04-12 20:34:56
84033,2018-04-12 20:34:57
84034,2018-04-12 20:34:57
84035,2018-04-12 20:34:57
84036,2018-04-12 20:34:58
84037,2018-04-12 20:35:01
84038,2018-04-12 20:35:01
84039,2018-04-12 20:35:03
84040,2018-04-12 20:35:03
84041,2018-04-12 20:35:05
84042,2018-04-12 20:35:10
84043,2018-04-12 20:35:13
84044,2018-04-12 20:35:15
84045,2018-04-12 20:35:16
84046,2018-04-12 20:35:18
84047,2018-04-12 20:35:19
84048,2018-04-12 20:35:20
84049,2018-04-12 20:35:25
84050,2018-04-12 20:35:25
84051,2018-04-12 20:35:26
84052,2018-04-12 20:35:26
84053,2018-04-12 20:35:27
84054,2018-04-12 20:35:30
84055,2018-04-12 20:35:32
84056,2018-04-12 20:35:36
84057,2018-04-12 20:35:38
84058,2018-04-12 20:35:42
84059,2018-04-12 20:35:48
84060,2018-04-12 20:35:51
84061,2018-04-12 20:35:53
84062,2018-04-12 20:35:55
84063,2018-04-12 20:35:57
84064,2018-04-12 20:35:57
84065,2018-04-12 20:36:01
84066,2018-04-12 20:36:01
84067,2018-04-12 20:36:02
84068,2018-04-12 20:36:02
84069,2018-04-12 20:36:05
84070,2018-04-12 20:36:03
84071,2018-04-12 20:36:12
84072,2018-04-12 20:36:21
84073,2018-04-12 20:36:25
84074,2018-04-12 20:36:27
84075,2018-04-12 20:36:30
84076,2018-04-12 20:36:30
84077,2018-04-12 20:36:34
84078,2018-04-12 20:36:35
84079,2018-04-12 20:36:36
84080,2018-04-12 20:36:38
84081,2018-04-12 20:36:45
84082,2018-04-12 20:36:46
84083,2018-04-12 20:36:50
84084,2018-04-12 20:36:50
84085,2018-04-12 20:36:50
84086,2018-04-12 20:36:51
84087,2018-04-12 20:36:53
84088,2018-04-12 20:36:54
84089,2018-04-12 20:36:56
84090,2018-04-12 20:36:58
84091,2018-04-12 20:37:00
84092,2018-04-12 20:37:03
84093,2018-04-12 20:37:04
84094,2018-04-12 20:37:06
84095,2018-04-12 20:37:13
84096,2018-04-12 20:37:13
84097,2018-04-12 20:37:16
84098,2018-04-12 20:37:19
84099,2018-04-12 20:37:19
84100,2018-04-12 20:37:21
84101,2018-04-12 20:37:21
84102,2018-04-12 20:37:22
84103,2018-04-12 20:37:22
84104,2018-04-12 20:37:24
84105,2018-04-12 20:37:26
84106,2018-04-12 20:37:29
84107,2018-04-12 20:37:35
84108,2018-04-12 20:37:42
84109,2018-04-12 20:37:43
84110,2018-04-12 20:37:44
84111,2018-04-12 20:37:44
84112,2018-04-12 20:37:45
84113,2018-04-12 20:37:45
84114,2018-04-12 20:37:46
84115,2018-04-12 20:37:49
84116,2018-04-12 20:37:52
84117,2018-04-12 20:37:52
84118,2018-04-12 20:37:55
84119,2018-04-12 20:37:57
84120,2018-04-12 20:38:00
84121,2018-04-12 20:38:01
84122,2018-04-12 20:38:02
84123,2018-04-12 20:38:17
84124,2018-04-12 20:38:18
84125,2018-04-12 20:38:19
84126,2018-04-12 20:38:20
84127,2018-04-12 20:38:21
84128,2018-04-12 20:38:21
84129,2018-04-12 20:38:25
84130,2018-04-12 20:38:31
84131,2018-04-12 20:38:32
84132,2018-04-12 20:38:33
84133,2018-04-12 20:38:37
84134,2018-04-12 20:38:40
84135,2018-04-12 20:38:43
84136,2018-04-12 20:38:48
84137,2018-04-12 20:38:48
84138,2018-04-12 20:38:53
84139,2018-04-12 20:38:53
84140,2018-04-12 20:39:04
84141,2018-04-12 20:39:04
84142,2018-04-12 20:39:05
84143,2018-04-12 20:39:12
84144,2018-04-12 20:39:13
84145,2018-04-12 20:39:15
84146,2018-04-12 20:39:20
84147,2018-04-12 20:39:20
84148,2018-04-12 20:39:21
84149,2018-04-12 20:39:27
84150,2018-04-12 20:39:27
84151,2018-04-12 20:39:29
84152,2018-04-12 20:39:31
84153,2018-04-12 20:39:32
84154,2018-04-12 20:39:32
84155,2018-04-12 20:39:32
84156,2018-04-12 20:39:34
84157,2018-04-12 20:39:35
84158,2018-04-12 20:39:36
84159,2018-04-12 20:39:38
84160,2018-04-12 20:39:51
84161,2018-04-12 20:39:52
84162,2018-04-12 20:39:53
84163,2018-04-12 20:39:54
84164,2018-04-12 20:39:55
84165,2018-04-12 20:39:58
84166,2018-04-12 20:39:58
84167,2018-04-12 20:40:02
84168,2018-04-12 20:40:02
84169,2018-04-12 20:40:05
84170,2018-04-12 20:40:05
84171,2018-04-12 20:40:04
84172,2018-04-12 20:40:07
84173,2018-04-12 20:40:10
84174,2018-04-12 20:40:10
84175,2018-04-12 20:40:11
84176,2018-04-12 20:40:12
84177,2018-04-12 20:40:16
84178,2018-04-12 20:40:18
84179,2018-04-12 20:40:22
84180,2018-04-12 20:40:23
84181,2018-04-12 20:40:25
84182,2018-04-12 20:40:26
84183,2018-04-12 20:40:27
84184,2018-04-12 20:40:29
84185,2018-04-12 20:40:31
84186,2018-04-12 20:40:37
84187,2018-04-12 20:40:42
84188,2018-04-12 20:40:52
84189,2018-04-12 20:40:57
84190,2018-04-12 20:40:58
84191,2018-04-12 20:41:01
84192,2018-04-12 20:41:01
84193,2018-04-12 20:41:04
84194,2018-04-12 20:41:06
84195,2018-04-12 20:41:07
84196,2018-04-12 20:41:03
84197,2018-04-12 20:41:11
84198,2018-04-12 20:41:16
84199,2018-04-12 20:41:16
84200,2018-04-12 20:41:17
84201,2018-04-12 20:41:17
84202,2018-04-12 20:41:20
84203,2018-04-12 20:41:21
84204,2018-04-12 20:41:23
84205,2018-04-12 20:41:25
84206,2018-04-12 20:41:25
84207,2018-04-12 20:41:26
84208,2018-04-12 20:41:26
84209,2018-04-12 20:41:31
84210,2018-04-12 20:41:33
84211,2018-04-12 20:41:37
84212,2018-04-12 20:41:37
84213,2018-04-12 20:41:40
84214,2018-04-12 20:41:40
84215,2018-04-12 20:41:41
84216,2018-04-12 20:41:46
84217,2018-04-12 20:41:46
84218,2018-04-12 20:41:46
84219,2018-04-12 20:41:48
84220,2018-04-12 20:41:57
84221,2018-04-12 20:41:57
84222,2018-04-12 20:41:57
84223,2018-04-12 20:41:57
84224,2018-04-12 20:42:01
84225,2018-04-12 20:42:02
84226,2018-04-12 20:42:03
84227,2018-04-12 20:42:04
84228,2018-04-12 20:42:06
84229,2018-04-12 20:42:07
84230,2018-04-12 20:42:08
84231,2018-04-12 20:42:08
84232,2018-04-12 20:42:10
84233,2018-04-12 20:42:13
84234,2018-04-12 20:42:16
84235,2018-04-12 20:42:17
84236,2018-04-12 20:42:21
84237,2018-04-12 20:42:21
84238,2018-04-12 20:42:22
84239,2018-04-12 20:42:26
84240,2018-04-12 20:42:26
84241,2018-04-12 20:42:27
84242,2018-04-12 20:42:29
84243,2018-04-12 20:42:43
84244,2018-04-12 20:42:48
84245,2018-04-12 20:42:54
84246,2018-04-12 20:42:56
84247,2018-04-12 20:42:58
84248,2018-04-12 20:43:02
84249,2018-04-12 20:43:02
84250,2018-04-12 20:43:03
84251,2018-04-12 20:43:03
84252,2018-04-12 20:43:03
84253,2018-04-12 20:43:07
84254,2018-04-12 20:43:08
84255,2018-04-12 20:43:08
84256,2018-04-12 20:43:09
84257,2018-04-12 20:43:09
84258,2018-04-12 20:43:10
84259,2018-04-12 20:43:12
84260,2018-04-12 20:43:19
84261,2018-04-12 20:43:20
84262,2018-04-12 20:43:20
84263,2018-04-12 20:43:21
84264,2018-04-12 20:43:20
84265,2018-04-12 20:43:22
84266,2018-04-12 20:43:23
84267,2018-04-12 20:43:27
84268,2018-04-12 20:43:30
84269,2018-04-12 20:43:32
84270,2018-04-12 20:43:36
84271,2018-04-12 20:43:37
84272,2018-04-12 20:43:38
84273,2018-04-12 20:43:40
84274,2018-04-12 20:43:47
84275,2018-04-12 20:43:47
84276,2018-04-12 20:43:48
84277,2018-04-12 20:43:51
84278,2018-04-12 20:43:52
84279,2018-04-12 20:43:53
84280,2018-04-12 20:43:55
84281,2018-04-12 20:44:02
84282,2018-04-12 20:44:03
84283,2018-04-12 20:44:03
84284,2018-04-12 20:44:07
84285,2018-04-12 20:44:09
84286,2018-04-12 20:44:11
84287,2018-04-12 20:44:13
84288,2018-04-12 20:44:15
84289,2018-04-12 20:44:15
84290,2018-04-12 20:44:16
84291,2018-04-12 20:44:17
84292,2018-04-12 20:44:18
84293,2018-04-12 20:44:19
84294,2018-04-12 20:44:19
84295,2018-04-12 20:44:19
84296,2018-04-12 20:44:20
84297,2018-04-12 20:44:22
84298,2018-04-12 20:44:22
84299,2018-04-12 20:44:24
84300,2018-04-12 20:44:28
84301,2018-04-12 20:44:30
84302,2018-04-12 20:44:30
84303,2018-04-12 20:44:32
84304,2018-04-12 20:44:36
84305,2018-04-12 20:44:39
84306,2018-04-12 20:44:40
84307,2018-04-12 20:44:40
84308,2018-04-12 20:44:41
84309,2018-04-12 20:44:42
84310,2018-04-12 20:44:42
84311,2018-04-12 20:44:43
84312,2018-04-12 20:44:49
84313,2018-04-12 20:44:54
84314,2018-04-12 20:44:58
84315,2018-04-12 20:44:59
84316,2018-04-12 20:45:04
84317,2018-04-12 20:45:04
84318,2018-04-12 20:45:06
84319,2018-04-12 20:45:07
84320,2018-04-12 20:45:07
84321,2018-04-12 20:45:11
84322,2018-04-12 20:45:13
84323,2018-04-12 20:45:14
84324,2018-04-12 20:45:15
84325,2018-04-12 20:45:15
84326,2018-04-12 20:45:15
84327,2018-04-12 20:45:20
84328,2018-04-12 20:45:23
84329,2018-04-12 20:45:26
84330,2018-04-12 20:45:26
84331,2018-04-12 20:45:26
84332,2018-04-12 20:45:27
84333,2018-04-12 20:45:27
84334,2018-04-12 20:45:30
84335,2018-04-12 20:45:32
84336,2018-04-12 20:45:35
84337,2018-04-12 20:45:36
84338,2018-04-12 20:45:36
84339,2018-04-12 20:45:40
84340,2018-04-12 20:45:43
84341,2018-04-12 20:45:44
84342,2018-04-12 20:45:44
84343,2018-04-12 20:45:45
84344,2018-04-12 20:45:45
84345,2018-04-12 20:45:45
84346,2018-04-12 20:45:46
84347,2018-04-12 20:45:50
84348,2018-04-12 20:45:51
84349,2018-04-12 20:45:53
84350,2018-04-12 20:45:55
84351,2018-04-12 20:45:58
84352,2018-04-12 20:46:00
84353,2018-04-12 20:46:00
84354,2018-04-12 20:46:01
84355,2018-04-12 20:46:06
84356,2018-04-12 20:46:13
84357,2018-04-12 20:46:16
84358,2018-04-12 20:46:29
84359,2018-04-12 20:46:29
84360,2018-04-12 20:46:29
84361,2018-04-12 20:46:30
84362,2018-04-12 20:46:33
84363,2018-04-12 20:46:38
84364,2018-04-12 20:46:38
84365,2018-04-12 20:46:40
84366,2018-04-12 20:46:40
84367,2018-04-12 20:46:41
84368,2018-04-12 20:46:46
84369,2018-04-12 20:46:47
84370,2018-04-12 20:46:49
84371,2018-04-12 20:46:49
84372,2018-04-12 20:46:51
84373,2018-04-12 20:47:03
84374,2018-04-12 20:47:05
84375,2018-04-12 20:47:05
84376,2018-04-12 20:47:05
84377,2018-04-12 20:47:06
84378,2018-04-12 20:47:07
84379,2018-04-12 20:47:05
84380,2018-04-12 20:47:08
84381,2018-04-12 20:47:09
84382,2018-04-12 20:47:10
84383,2018-04-12 20:47:14
84384,2018-04-12 20:47:20
84385,2018-04-12 20:47:20
84386,2018-04-12 20:47:21
84387,2018-04-12 20:47:21
84388,2018-04-12 20:47:24
84389,2018-04-12 20:47:26
84390,2018-04-12 20:47:28
84391,2018-04-12 20:47:33
84392,2018-04-12 20:47:33
84393,2018-04-12 20:47:34
84394,2018-04-12 20:47:35
84395,2018-04-12 20:47:37
84396,2018-04-12 20:47:41
84397,2018-04-12 20:47:45
84398,2018-04-12 20:47:52
84399,2018-04-12 20:47:53
84400,2018-04-12 20:47:55
84401,2018-04-12 20:47:55
84402,2018-04-12 20:47:56
84403,2018-04-12 20:47:57
84404,2018-04-12 20:47:58
84405,2018-04-12 20:47:58
84406,2018-04-12 20:48:05
84407,2018-04-12 20:48:07
84408,2018-04-12 20:48:10
84409,2018-04-12 20:48:13
84410,2018-04-12 20:48:14
84411,2018-04-12 20:48:15
84412,2018-04-12 20:48:16
84413,2018-04-12 20:48:18
84414,2018-04-12 20:48:20
84415,2018-04-12 20:48:20
84416,2018-04-12 20:48:23
84417,2018-04-12 20:48:23
84418,2018-04-12 20:48:24
84419,2018-04-12 20:48:24
84420,2018-04-12 20:48:25
84421,2018-04-12 20:48:29
84422,2018-04-12 20:48:31
84423,2018-04-12 20:48:34
84424,2018-04-12 20:48:38
84425,2018-04-12 20:48:38
84426,2018-04-12 20:48:39
84427,2018-04-12 20:48:44
84428,2018-04-12 20:48:45
84429,2018-04-12 20:48:47
84430,2018-04-12 20:48:47
84431,2018-04-12 20:48:49
84432,2018-04-12 20:48:50
84433,2018-04-12 20:48:51
84434,2018-04-12 20:48:53
84435,2018-04-12 20:48:53
84436,2018-04-12 20:48:54
84437,2018-04-12 20:49:00
84438,2018-04-12 20:49:06
84439,2018-04-12 20:49:07
84440,2018-04-12 20:49:07
84441,2018-04-12 20:49:07
84442,2018-04-12 20:49:09
84443,2018-04-12 20:49:09
84444,2018-04-12 20:49:09
84445,2018-04-12 20:49:16
84446,2018-04-12 20:49:16
84447,2018-04-12 20:49:19
84448,2018-04-12 20:49:22
84449,2018-04-12 20:49:22
84450,2018-04-12 20:49:23
84451,2018-04-12 20:49:23
84452,2018-04-12 20:49:37
84453,2018-04-12 20:49:40
84454,2018-04-12 20:49:47
84455,2018-04-12 20:49:49
84456,2018-04-12 20:49:49
84457,2018-04-12 20:49:51
84458,2018-04-12 20:49:51
84459,2018-04-12 20:49:53
84460,2018-04-12 20:49:54
84461,2018-04-12 20:49:55
84462,2018-04-12 20:49:55
84463,2018-04-12 20:50:00
84464,2018-04-12 20:50:01
84465,2018-04-12 20:50:03
84466,2018-04-12 20:50:03
84467,2018-04-12 20:50:04
84468,2018-04-12 20:50:07
84469,2018-04-12 20:50:08
84470,2018-04-12 20:50:10
84471,2018-04-12 20:50:13
84472,2018-04-12 20:50:14
84473,2018-04-12 20:50:17
84474,2018-04-12 20:50:17
84475,2018-04-12 20:50:22
84476,2018-04-12 20:50:25
84477,2018-04-12 20:50:26
84478,2018-04-12 20:50:27
